event,event_name,position,athelete,country,mark
Discus Throw men,4th IAAF World Championships in Athletics,1,Lars Riedel,GER,67.72
Discus Throw men,4th IAAF World Championships in Athletics,2,Dmitriy Shevchenko,RUS,66.90
Discus Throw men,4th IAAF World Championships in Athletics,3,Jürgen Schult,GER,66.12
Discus Throw men,4th IAAF World Championships in Athletics,4,Costel Grasu,ROU,65.24
Discus Throw men,4th IAAF World Championships in Athletics,5,Vladimir Zinchenko,UKR,62.02
Discus Throw men,4th IAAF World Championships in Athletics,6,Nick Sweeney,IRL,61.66
Discus Throw men,4th IAAF World Championships in Athletics,7,Vasili Kaptyukh,BLR,61.64
Discus Throw men,4th IAAF World Championships in Athletics,8,Mike Buncic,USA,61.06
Discus Throw men,4th IAAF World Championships in Athletics,9,Luis Delís,CUB,60.76
Discus Throw men,4th IAAF World Championships in Athletics,10,Anthony Washington,USA,60.72
Discus Throw men,4th IAAF World Championships in Athletics,11,Vaclovas Kidykas,LTU,58.62
