event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,1,Ilya Markov,RUS,1:23:34
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,2,Jefferson Pérez,ECU,1:24:19
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,3,Daniel García Cordova,MEX,1:24:31
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,4,Zewen Li,CHN,1:24:43
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,5,Alessandro Gandellini,ITA,1:24:51
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,6,Igor Kollár,SVK,1:25:15
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,7,Nathan Deakes,AUS,1:25:26
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,8,Giovanni De Benedictis,ITA,1:25:33
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,9,Ivan Trotski,BLR,1:25:54
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,10,Michele Didoni,ITA,1:26:00   SB
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,11,Yevgeniy Misyulya,BLR,1:26:08
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,12,Alejandro López,MEX,1:26:17
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,13,Denis Langlois,FRA,1:26:25
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,14,Guohui Yu,CHN,1:26:51
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,15,Francisco Javier Fernández,ESP,1:27:23
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,16,Hatem Ghoula,TUN,1:28:36
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,17,Daisuke Ikeshima,JPN,1:29:03
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,18,Mikel Odriozola,ESP,1:29:03
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,19,Augusto Cardoso,POR,1:29:33
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,20,Yunfeng Liu,CHN,1:31:26
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,21,Valeriy Borissov,KAZ,1:31:38
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,22,Fedosei Ciumacenco,MDA,1:32:08
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,23,Claus Jørgensen,DEN,1:34:47
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,24,Tim Seaman,USA,1:35:58
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,25,José Urbano,POR,1:37:50
20 Kilometres Race Walk men,7th IAAF World Championships in Athletics,26,Nicholas A'Hern,AUS,1:38:08
