event,event_name,position,athelete,country,mark
"10,000 Metres women",7th IAAF World Championships in Athletics,1,Gete Wami,ETH,30:24.56  CR
"10,000 Metres women",7th IAAF World Championships in Athletics,2,Paula Radcliffe,GBR,30:27.13  NR
"10,000 Metres women",7th IAAF World Championships in Athletics,3,Tegla Loroupe,KEN,30:32.03  NR
"10,000 Metres women",7th IAAF World Championships in Athletics,4,Harumi Hiroyama-Suzuki,JPN,31:26.84  SB
"10,000 Metres women",7th IAAF World Championships in Athletics,5,Chiemi Takahashi,JPN,31:27.62  SB
"10,000 Metres women",7th IAAF World Championships in Athletics,6,Merima Hashim,ETH,31:32.06  PB
"10,000 Metres women",7th IAAF World Championships in Athletics,7,Berhane Adere,ETH,31:32.51  PB
"10,000 Metres women",7th IAAF World Championships in Athletics,8,Teresa Recio,ESP,31:43.80  PB
"10,000 Metres women",7th IAAF World Championships in Athletics,9,Marleen Renders,BEL,31:51.21  PB
"10,000 Metres women",7th IAAF World Championships in Athletics,10,Olivera Jevtic,SCG,31:57.67  SB
"10,000 Metres women",7th IAAF World Championships in Athletics,11,Deena Kastor,USA,32:11.14
"10,000 Metres women",7th IAAF World Championships in Athletics,12,Yuko Kawakami,JPN,32:19.02
"10,000 Metres women",7th IAAF World Championships in Athletics,13,Restituta Joseph,TAN,32:20.26
"10,000 Metres women",7th IAAF World Championships in Athletics,14,María Abel,ESP,32:22.88
"10,000 Metres women",7th IAAF World Championships in Athletics,15,Ana Dias,POR,32:37.72
"10,000 Metres women",7th IAAF World Championships in Athletics,16,Anne Marie Letko-Lauck,USA,32:57.07
"10,000 Metres women",7th IAAF World Championships in Athletics,17,Guixia Zheng,CHN,32:59.83
"10,000 Metres women",7th IAAF World Championships in Athletics,18,Blandine Bitzner-Ducret,FRA,33:06.98
"10,000 Metres women",7th IAAF World Championships in Athletics,19,Zhaoxia Dong,CHN,33:12.94
"10,000 Metres women",7th IAAF World Championships in Athletics,20,Lidiya Vasilevskaya,RUS,33:13.21
"10,000 Metres women",7th IAAF World Championships in Athletics,21,María Luisa Larraga,ESP,33:15.98
"10,000 Metres women",7th IAAF World Championships in Athletics,22,Zahia Dahmani,FRA,33:46.23
"10,000 Metres women",7th IAAF World Championships in Athletics,23,Priscilla Mamba,SWZ,38:45.18
