event,event_name,position,athelete,country,mark
1500 Metres men,7th IAAF World Championships in Athletics,1,Hicham El Guerrouj,MAR,3:27.65   CR
1500 Metres men,7th IAAF World Championships in Athletics,2,Noah Ngeny,KEN,3:28.73   NR
1500 Metres men,7th IAAF World Championships in Athletics,3,Reyes Estévez,ESP,3:30.57   PB
1500 Metres men,7th IAAF World Championships in Athletics,4,Fermín Cacho,ESP,3:31.34   SB
1500 Metres men,7th IAAF World Championships in Athletics,5,Andrés Manuel Díaz,ESP,3:31.83   PB
1500 Metres men,7th IAAF World Championships in Athletics,6,Laban Rotich,KEN,3:33.32
1500 Metres men,7th IAAF World Championships in Athletics,7,David Kipkoech Lelei,KEN,3:33.82
1500 Metres men,7th IAAF World Championships in Athletics,8,Driss Maazouzi,FRA,3:34.02
1500 Metres men,7th IAAF World Championships in Athletics,9,Steve Holman,USA,3:34.32
1500 Metres men,7th IAAF World Championships in Athletics,10,Graham Hood,CAN,3:35.35
1500 Metres men,7th IAAF World Championships in Athletics,11,Adil Kaouch,MAR,3:47.05
