event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,1,Denis Nizhegorodov,RUS,3:42:45  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,2,Jared Tallent,AUS,3:43:36  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,3,Tianfeng Si,CHN,3:44:40
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,4,Luke Adams,AUS,3:45:31  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,5,Koichiro Morioka,JPN,3:46:21
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,6,Chilsung Park,KOR,3:47:13  NR
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,7,Faguang Xu,CHN,3:47:19
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,8,Takayuki Tanii,JPN,3:48:03  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,9,Hirooki ARAI,JPN,3:48:40  PB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,10,Andrés CHOCHO,ECU,3:49:32  AR
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,11,Marco DE LUCA,ITA,3:49:40  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,12,Rafał Sikora,POL,3:50:24
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,13,Dong-young Kim,KOR,3:51:12  PB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,14,Jarkko KINNUNEN,FIN,3:52:32  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,15,Jean Jacques Nkouloukidi,ITA,3:52:35  PB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,16,Trond Nymark,NOR,3:54:26  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,17,Edgar Hernández,MEX,3:54:46  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,18,José LEYVER,MEX,3:55:37
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,19,Oleksiy Kazanin,UKR,3:56:18  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,20,Omar Zepeda,MEX,3:56:41
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,21,Andreas Gustafsson,SWE,4:00:05  SB
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,22,Bertrand Moulinet,FRA,4:07:58
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,23,Quentin REW,NZL,4:08:46
50 Kilometres Race Walk men,13th IAAF World Championships in Athletics,24,Jianbo Li,CHN,4:10:26
