event,event_name,position,athelete,country,mark
Marathon men,14th IAAF World Championships,1,Stephen KIPROTICH,UGA,2:09:51
Marathon men,14th IAAF World Championships,2,Lelisa DESISA,ETH,2:10:12
Marathon men,14th IAAF World Championships,3,Tadese Tola,ETH,2:10:23
Marathon men,14th IAAF World Championships,4,Tsegaye Kebede,ETH,2:10:47
Marathon men,14th IAAF World Championships,5,Kentaro Nakamoto,JPN,2:10:50
Marathon men,14th IAAF World Championships,6,Solonei da Silva,BRA,2:11:40  SB
Marathon men,14th IAAF World Championships,7,Paulo Roberto DE ALMEIDA PAULA,BRA,2:11:40  SB
Marathon men,14th IAAF World Championships,8,Yemane Tsegay,ETH,2:11:43  SB
Marathon men,14th IAAF World Championships,9,Peter Kimeli Some,KEN,2:11:47
Marathon men,14th IAAF World Championships,10,Jackson Kiprop,UGA,2:12:12
Marathon men,14th IAAF World Championships,11,Beraki Beyene,ERI,2:13:40  SB
Marathon men,14th IAAF World Championships,12,Bernard Kiprop KIPYEGO,KEN,2:14:01
Marathon men,14th IAAF World Championships,13,Jeffrey Eggleston,USA,2:14:23  SB
Marathon men,14th IAAF World Championships,14,Masakazu Fujiwara,JPN,2:14:29
Marathon men,14th IAAF World Championships,15,Javier GUERRA,ESP,2:14:33
Marathon men,14th IAAF World Championships,16,Samuel Tsegay,ERI,2:14:41  SB
Marathon men,14th IAAF World Championships,17,Kazuhiro Maeda,JPN,2:15:25
Marathon men,14th IAAF World Championships,18,Yuki Kawauchi,JPN,2:15:35
Marathon men,14th IAAF World Championships,19,Abraham Kiplimo,UGA,2:16:25
Marathon men,14th IAAF World Championships,20,Rob Watson,CAN,2:16:28  SB
Marathon men,14th IAAF World Championships,21,Paul POLLOCK,IRL,2:16:42  SB
Marathon men,14th IAAF World Championships,22,Mustafa Mohamed,SWE,2:17:09  SB
Marathon men,14th IAAF World Championships,23,Martin Dent,AUS,2:17:11  SB
Marathon men,14th IAAF World Championships,24,Aleksey Sokolov,RUS,2:17:12
Marathon men,14th IAAF World Championships,25,Michael Kipkorir Kipyego,KEN,2:17:47
Marathon men,14th IAAF World Championships,26,Marius Ionescu,ROU,2:18:31
Marathon men,14th IAAF World Championships,27,Daniel Tapia,USA,2:18:32  SB
Marathon men,14th IAAF World Championships,28,Benjamin Malaty,FRA,2:19:21
Marathon men,14th IAAF World Championships,29,Jordan Chipangama,ZAM,2:19:47
Marathon men,14th IAAF World Championships,30,Miguel Ángel Almachi,ECU,2:19:48  SB
Marathon men,14th IAAF World Championships,31,Kiflom Sium,ERI,2:20:01
Marathon men,14th IAAF World Championships,32,Chia-Che Chang,TPE,2:20:02  SB
Marathon men,14th IAAF World Championships,33,Faustine Mussa,TAN,2:20:51
Marathon men,14th IAAF World Championships,34,Christian Kreienbühl,SUI,2:21:17
Marathon men,14th IAAF World Championships,35,Ser-Od BAT-OCHIR,MGL,2:21:55
Marathon men,14th IAAF World Championships,36,Juan Carlos Trujillo,USA,2:23:13  SB
Marathon men,14th IAAF World Championships,37,Tilahun Aliyev,AZE,2:23:32
Marathon men,14th IAAF World Championships,38,Mohamed Ikoki Msandeki,TAN,2:24:20  SB
Marathon men,14th IAAF World Championships,39,Zohar Zimro,ISR,2:25:23
Marathon men,14th IAAF World Championships,40,Michael Ott,SUI,2:26:02
Marathon men,14th IAAF World Championships,41,Vasyl Matviychuk,UKR,2:26:21  SB
Marathon men,14th IAAF World Championships,42,Sibusiso Nzima,RSA,2:26:32
Marathon men,14th IAAF World Championships,43,Jihun Sung,KOR,2:26:43
Marathon men,14th IAAF World Championships,44,Shujin Yin,CHN,2:27:19
Marathon men,14th IAAF World Championships,45,Roman Prodius,MDA,2:29:08
Marathon men,14th IAAF World Championships,46,Hendrick Ramaala,RSA,2:30:23
Marathon men,14th IAAF World Championships,47,Sergiu Ciobanu,MDA,2:34:17  SB
Marathon men,14th IAAF World Championships,48,Youngjin Kim,KOR,2:35:53
Marathon men,14th IAAF World Championships,49,Shawn Forrest,AUS,2:39:09  SB
Marathon men,14th IAAF World Championships,50,Mikhail Krasilov,KAZ,2:44:31  SB
