event,event_name,position,athelete,country,mark
Hammer Throw women,11th IAAF World Championships in Athletics,1,Betty Heidler,GER,74.76
Hammer Throw women,11th IAAF World Championships in Athletics,2,Yipsi Moreno,CUB,74.74
Hammer Throw women,11th IAAF World Championships in Athletics,3,Wenxiu Zhang,CHN,74.39
Hammer Throw women,11th IAAF World Championships in Athletics,4,Kamila Skolimowska,POL,73.75
Hammer Throw women,11th IAAF World Championships in Athletics,5,Yelena Konevtseva,RUS,72.45
Hammer Throw women,11th IAAF World Championships in Athletics,6,Eileen O'Keeffe,IRL,70.93
Hammer Throw women,11th IAAF World Championships in Athletics,7,Clarissa Claretti,ITA,70.74
Hammer Throw women,11th IAAF World Championships in Athletics,8,Manuela Montebrun,FRA,70.36
Hammer Throw women,11th IAAF World Championships in Athletics,9,Arasay Thondike,CUB,70.20
Hammer Throw women,11th IAAF World Championships in Athletics,10,Ivana Brkljacic,CRO,68.16
Hammer Throw women,11th IAAF World Championships in Athletics,11,Yunaika Crawford,CUB,67.56
