event,event_name,position,athelete,country,mark
1500 Metres men,"World Athletics Championships, Oregon 2022",1,Jake WIGHTMAN,GBR,3:29.23  WL
1500 Metres men,"World Athletics Championships, Oregon 2022",2,Jakob INGEBRIGTSEN,NOR,3:29.47  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",3,Mohamed KATIR,ESP,3:29.90  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",4,Mario GARCÍA,ESP,3:30.20  PB
1500 Metres men,"World Athletics Championships, Oregon 2022",5,Josh KERR,GBR,3:30.60  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",6,Timothy CHERUIYOT,KEN,3:30.69  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",7,Abel KIPSANG,KEN,3:31.21
1500 Metres men,"World Athletics Championships, Oregon 2022",8,Teddese LEMI,ETH,3:32.98  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",9,Stewart MCSWEYN,AUS,3:33.24  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",10,Michał ROZMYS,POL,3:34.58  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",11,Ignacio FONTES,ESP,3:34.71  SB
1500 Metres men,"World Athletics Championships, Oregon 2022",12,Joshua THOMPSON,USA,3:35.57
