event,event_name,position,athelete,country,mark
High Jump men,"World Athletics Championships, Oregon 2022",1,Mutaz Essa BARSHIM,QAT,2.37
High Jump men,"World Athletics Championships, Oregon 2022",2,Sanghyeok WOO,KOR,2.35
High Jump men,"World Athletics Championships, Oregon 2022",3,Andriy PROTSENKO,UKR,2.33
High Jump men,"World Athletics Championships, Oregon 2022",4,Gianmarco TAMBERI,ITA,2.33
High Jump men,"World Athletics Championships, Oregon 2022",5,Shelby MCEWEN,USA,2.30
High Jump men,"World Athletics Championships, Oregon 2022",6,Django LOVETT,CAN,2.27
High Jump men,"World Athletics Championships, Oregon 2022",6,Luis Enrique ZAYAS,CUB,2.27
High Jump men,"World Athletics Championships, Oregon 2022",8,Tomohiro SHINNO,JPN,2.27
High Jump men,"World Athletics Championships, Oregon 2022",9,JuVaughn HARRISON,USA,2.27
High Jump men,"World Athletics Championships, Oregon 2022",10,Joel BADEN,AUS,2.27
High Jump men,"World Athletics Championships, Oregon 2022",11,Yonathan KAPITOLNIK,ISR,2.24
High Jump men,"World Athletics Championships, Oregon 2022",12,Mateusz PRZYBYLKO,GER,2.24
High Jump men,"World Athletics Championships, Oregon 2022",13,Edgar RIVERA,MEX,2.19
