event,event_name,position,athelete,country,mark
3000 Metres women,2nd IAAF World Championships in Athletics,1,Tatyana Samolenko-Dorovskikh,URS,8:38.73
3000 Metres women,2nd IAAF World Championships in Athletics,2,Maricica Puica,ROU,8:39.45
3000 Metres women,2nd IAAF World Championships in Athletics,3,Ulrike Bruns,GDR,8:40.30
3000 Metres women,2nd IAAF World Championships in Athletics,4,Cornelia Bürki,SUI,8:40.31
3000 Metres women,2nd IAAF World Championships in Athletics,5,Yelena Romanova,URS,8:41.33
3000 Metres women,2nd IAAF World Championships in Athletics,6,Elly van Hulst,NED,8:42.56
3000 Metres women,2nd IAAF World Championships in Athletics,7,Yvonne Murray,GBR,8:43.94
3000 Metres women,2nd IAAF World Championships in Athletics,8,Wendy Sly,GBR,8:45.85
3000 Metres women,2nd IAAF World Championships in Athletics,9,Lynn Kanuka-Williams,CAN,8:49.91
3000 Metres women,2nd IAAF World Championships in Athletics,10,Mary Knisely,USA,8:50.99
3000 Metres women,2nd IAAF World Championships in Athletics,11,Vera Michallek,FRG,8:55.16
3000 Metres women,2nd IAAF World Championships in Athletics,12,Christine Benning,GBR,8:57.92
3000 Metres women,2nd IAAF World Championships in Athletics,13,Debbie Scott-Bowker,CAN,8:58.63
3000 Metres women,2nd IAAF World Championships in Athletics,14,Marie-Pierre Duros,FRA,9:14.61
