event,event_name,position,athelete,country,mark
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",1,Joshua CHEPTEGEI,UGA,26:48.36  WL
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",2,Yomif KEJELCHA,ETH,26:49.34  PB
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",3,Rhonex KIPRUTO,KEN,26:50.32
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",4,Rodgers KWEMOI,KEN,26:55.36  PB
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",5,Andamlak BELIHU,ETH,26:56.71
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",6,Mohammed AHMED,CAN,26:59.35  NR
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",7,Lopez LOMONG,USA,27:04.72  PB
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",8,Yemaneberhan CRIPPA,ITA,27:10.76  NR
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",9,Hagos GEBRHIWET,ETH,27:11.37
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",10,Shadrack KIPCHIRCHIR,USA,27:24.74  SB
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",11,Sondre Nordstad MOEN,NOR,28:02.18
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",12,Leonard Korir,USA,28:05.73
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",13,Soufiane BOUCHIKHI,BEL,28:15.43
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",14,Aron KIFLE,ERI,28:16.74
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",15,Rodrigue Kwizera,BDI,28:21.92  PB
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",16,Abdallah Kibet MANDE,UGA,28:31.49
"10,000 Metres men","IAAF World Athletics Championships, DOHA 2019",17,Onesphore Nzikwinkunda,BDI,29:11.50
