event,event_name,position,athelete,country,mark
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",1,Sifan Hassan,NED,3:51.95  CR
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",2,Faith Kipyegon,KEN,3:54.22  NR
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",3,Gudaf Tsegay,ETH,3:54.38  PB
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",4,Shelby Houlihan,USA,3:54.99  AR
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",5,Laura Muir,GBR,3:55.76  SB
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",6,Gabriela DeBues-Stafford,CAN,3:56.12  NR
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",7,Winny Chebet,KEN,3:58.20  PB
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",8,Jenny Simpson,USA,3:58.42  SB
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",9,Rababe Arafi,MAR,3:59.93
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",10,Ciara Mageean,IRL,4:00.15  PB
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",11,Winnie Nanyondo,UGA,4:00.63
1500 Metres women,"IAAF World Athletics Championships, DOHA 2019",12,Nikki Hiltz,USA,4:06.68
