event,event_name,position,athelete,country,mark
Triple Jump men,1st IAAF World Championships in Athletics,1,Zdzislaw Hoffmann,POL,17.42
Triple Jump men,1st IAAF World Championships in Athletics,2,Willie Banks,USA,17.18
Triple Jump men,1st IAAF World Championships in Athletics,3,Ajayi Agbebaku,NGR,17.18
Triple Jump men,1st IAAF World Championships in Athletics,4,Mike Conley,USA,17.13
Triple Jump men,1st IAAF World Championships in Athletics,5,Vlastimil Marinec,TCH,17.13
Triple Jump men,1st IAAF World Championships in Athletics,6,Ján Cado,TCH,17.06
Triple Jump men,1st IAAF World Championships in Athletics,7,Béla Bakosi,HUN,16.83
Triple Jump men,1st IAAF World Championships in Athletics,8,Al Joyner,USA,16.76
Triple Jump men,1st IAAF World Championships in Athletics,9,Peter Bouschen,FRG,16.70
Triple Jump men,1st IAAF World Championships in Athletics,10,Gennadiy Valyukevich,URS,16.41
Triple Jump men,1st IAAF World Championships in Athletics,11,Bedros Bedrosian,ROU,16.18
Triple Jump men,1st IAAF World Championships in Athletics,12,Steve Hanna,BAH,14.96
