event,event_name,position,athelete,country,mark
Javelin Throw women,IAAF World Championships London 2017,1,Barbora Špotáková,CZE,66.76
Javelin Throw women,IAAF World Championships London 2017,2,Lingwei Li,CHN,66.25
Javelin Throw women,IAAF World Championships London 2017,3,Huihui Lyu,CHN,65.26
Javelin Throw women,IAAF World Championships London 2017,4,Sara Kolak,CRO,64.95
Javelin Throw women,IAAF World Championships London 2017,5,Eda Tuğsuz,TUR,64.52
Javelin Throw women,IAAF World Championships London 2017,6,Tatsiana Khaladovich,BLR,64.05
Javelin Throw women,IAAF World Championships London 2017,7,Katharina Molitor,GER,63.75
Javelin Throw women,IAAF World Championships London 2017,8,Shiying Liu,CHN,62.84
Javelin Throw women,IAAF World Championships London 2017,9,Martina Ratej,SLO,61.05
Javelin Throw women,IAAF World Championships London 2017,10,Kelsey-Lee Barber,AUS,60.76
Javelin Throw women,IAAF World Championships London 2017,11,Ásdís Hjálmsdóttir,ISL,60.16
Javelin Throw women,IAAF World Championships London 2017,12,Elizabeth Gleadle,CAN,60.12
