event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",1,Toshikazu YAMANISHI,JPN,1:19:07  SB
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",2,Koki IKEDA,JPN,1:19:14
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",3,Perseus KARLSTRÖM,SWE,1:19:18  SB
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",4,Samuel Kireri GATHIMBA,KEN,1:19:25  SB
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",5,Brian Daniel PINTADO,ECU,1:19:34  PB
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",6,Caio BONFIM,BRA,1:19:51
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",7,Álvaro MARTÍN,ESP,1:20:19
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",8,Hiroto JUSHO,JPN,1:20:39
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",9,Alberto AMEZCUA,ESP,1:20:44
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",10,César Augusto RODRÍGUEZ,PER,1:20:59
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",11,David HURTADO,ECU,1:21:11
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",12,Wayne SNYMAN,RSA,1:21:23
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",13,Kaihua WANG,CHN,1:21:41  SB
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",14,Lihong CUI,CHN,1:22:17
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",15,Francesco FORTUNATO,ITA,1:22:50
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",16,Diego GARCÍA CARRERA,ESP,1:23:21
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",17,Declan TINGAY,AUS,1:23:28
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",18,Andres Eduardo OLIVAS NÚÑEZ,MEX,1:23:36
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",19,Rhydian COWLEY,AUS,1:23:37
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",20,Aleksi OJALA,FIN,1:23:40
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",21,José Eduardo ORTIZ,GUA,1:23:48
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",22,Eider ARÉVALO,COL,1:24:32
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",23,Jordy Rafael JIMÉNEZ ARROBO,ECU,1:24:35
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",24,Jun ZHANG,CHN,1:24:35
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",25,Julio César SALAZAR,MEX,1:25:16
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",26,Miroslav ÚRADNÍK,SVK,1:25:40
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",27,José Oswaldo CALEL,GUA,1:26:24
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",28,Georgiy SHEIKO,KAZ,1:26:40
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",29,Eiki TAKAHASHI,JPN,1:26:46
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",30,Matheus CORREA,BRA,1:27:31
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",31,Nick CHRISTIE,USA,1:28:28
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",32,Gianluca PICCHIOTTINO,ITA,1:28:33
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",33,Kyle SWAN,AUS,1:28:43
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",34,Byeongkwang CHOE,KOR,1:28:56
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",35,Quentin REW,NZL,1:29:19
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",36,Lucas MAZZO,BRA,1:29:32
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",37,Dominik ČERNÝ,SVK,1:29:41
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",38,Juan Manuel CANO,ARG,1:29:47
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",39,David KENNY,IRL,1:31:23
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",40,Sandeep KUMAR,IND,1:31:58
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",41,Luis Henry CAMPOS,PER,1:34:02
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",42,Jesus CALDERON,MEX,1:35:43
20 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",43,Dan NEHNEVAJ,USA,1:43:07
