event,event_name,position,athelete,country,mark
Hammer Throw men,12th IAAF World Championships in Athletics,1,Primož Kozmus,SLO,80.84
Hammer Throw men,12th IAAF World Championships in Athletics,2,Szymon Ziólkowski,POL,79.30
Hammer Throw men,12th IAAF World Championships in Athletics,3,Aleksey Zagornyi,RUS,78.09
Hammer Throw men,12th IAAF World Championships in Athletics,4,Krisztián PARS,HUN,77.45
Hammer Throw men,12th IAAF World Championships in Athletics,5,Sergey Litvinov,GER,76.58
Hammer Throw men,12th IAAF World Championships in Athletics,6,Markus Esser,GER,76.27
Hammer Throw men,12th IAAF World Championships in Athletics,7,András Haklits,CRO,76.26
Hammer Throw men,12th IAAF World Championships in Athletics,8,Pavel Kryvitski,BLR,76.00
Hammer Throw men,12th IAAF World Championships in Athletics,9,Nicola Vizzoni,ITA,73.70
Hammer Throw men,12th IAAF World Championships in Athletics,10,Libor Charfreitag,SVK,72.63
Hammer Throw men,12th IAAF World Championships in Athletics,11,Dilshod NAZAROV,TJK,71.69
