event,event_name,position,athelete,country,mark
Shot Put women,13th IAAF World Championships in Athletics,1,Valerie Adams,NZL,21.24
Shot Put women,13th IAAF World Championships in Athletics,2,Jillian Camarena-Williams,USA,20.02
Shot Put women,13th IAAF World Championships in Athletics,3,Lijiao Gong,CHN,19.97
Shot Put women,13th IAAF World Championships in Athletics,4,Evgeniia Kolodko,RUS,19.78
Shot Put women,13th IAAF World Championships in Athletics,5,Ling Li,CHN,19.71
Shot Put women,13th IAAF World Championships in Athletics,6,Anna Avdeeva,RUS,19.54
Shot Put women,13th IAAF World Championships in Athletics,7,Nadine Kleinert,GER,19.26
Shot Put women,13th IAAF World Championships in Athletics,8,Michelle Carter,USA,18.76
Shot Put women,13th IAAF World Championships in Athletics,9,Natallia Mikhnevich,BLR,18.47
Shot Put women,13th IAAF World Championships in Athletics,10,Christina Schwanitz,GER,17.96
Shot Put women,13th IAAF World Championships in Athletics,11,Cleopatra Borel,TTO,17.62
