event,event_name,position,athelete,country,mark
Marathon women,8th IAAF World Championships,1,Lidia Simon,ROU,2:26:01
Marathon women,8th IAAF World Championships,2,Reiko Tosa,JPN,2:26:06
Marathon women,8th IAAF World Championships,3,Svetlana Zakharova,RUS,2:26:18
Marathon women,8th IAAF World Championships,4,Yoko Shibui,JPN,2:26:33
Marathon women,8th IAAF World Championships,5,Sonja Oberem,GER,2:28:17
Marathon women,8th IAAF World Championships,6,Florence Barsosio,KEN,2:28:36
Marathon women,8th IAAF World Championships,7,Shitaye Gemechu,ETH,2:28:40   PB
Marathon women,8th IAAF World Championships,8,Lyubov Morgunova,RUS,2:28:54
Marathon women,8th IAAF World Championships,9,Kazumi Matsuo,JPN,2:29:57
Marathon women,8th IAAF World Championships,10,Constantina Dita,ROU,2:30:38   PB
Marathon women,8th IAAF World Championships,11,Irina Timofeeva,RUS,2:30:48
Marathon women,8th IAAF World Championships,12,Firaya Sultanova-Zhdanova,RUS,2:30:58   SB
Marathon women,8th IAAF World Championships,13,Fatuma Roba,ETH,2:31:10
Marathon women,8th IAAF World Championships,14,Ornella Ferrara,ITA,2:32:45
Marathon women,8th IAAF World Championships,15,Nuta Olaru,ROU,2:33:05
Marathon women,8th IAAF World Championships,16,Sun Suk Yun,KOR,2:33:09
Marathon women,8th IAAF World Championships,17,Bruna Genovese,ITA,2:33:13
Marathon women,8th IAAF World Championships,18,Marleen Renders,BEL,2:33:25
Marathon women,8th IAAF World Championships,19,Meseret Kotu,ETH,2:33:43   PB
Marathon women,8th IAAF World Championships,20,Rosaria Console,ITA,2:34:11
Marathon women,8th IAAF World Championships,21,Tiziana Alagia,ITA,2:34:45
Marathon women,8th IAAF World Championships,22,Rie Matsuoka,JPN,2:34:45
Marathon women,8th IAAF World Championships,23,Melanie Kraus,GER,2:34:51
Marathon women,8th IAAF World Championships,24,Marie Söderström-Lundberg,SWE,2:35:00
Marathon women,8th IAAF World Championships,25,María Abel,ESP,2:35:09
Marathon women,8th IAAF World Championships,26,Sara Ferrari,ITA,2:36:07
Marathon women,8th IAAF World Championships,27,María Luisa Larraga,ESP,2:36:20
Marathon women,8th IAAF World Championships,28,Marta Fernández de Castro,ESP,2:37:09
Marathon women,8th IAAF World Championships,29,Griselda González,ESP,2:37:52
Marathon women,8th IAAF World Championships,30,Camelia Alina Tecuţă-Gherasim,ROU,2:38:19
Marathon women,8th IAAF World Championships,31,Tadelesh Birra,ETH,2:39:10
Marathon women,8th IAAF World Championships,32,Jill Boaz,USA,2:39:20
Marathon women,8th IAAF World Championships,33,Tina Connelly,CAN,2:40:16
Marathon women,8th IAAF World Championships,34,Sandy Jacobson,CAN,2:40:24
Marathon women,8th IAAF World Championships,35,Eva Sanz,ESP,2:41:16
Marathon women,8th IAAF World Championships,36,Elizabeth Mungudhi,NAM,2:42:23
Marathon women,8th IAAF World Championships,37,Takami Ominami,JPN,2:42:25
Marathon women,8th IAAF World Championships,38,Isabelle Ledroit,CAN,2:43:30
Marathon women,8th IAAF World Championships,39,Teresa Duffy,IRL,2:43:33
Marathon women,8th IAAF World Championships,40,Susan Michelsson,AUS,2:46:14
Marathon women,8th IAAF World Championships,41,Michelle Simonaitis,USA,2:46:20   SB
Marathon women,8th IAAF World Championships,42,Rosa Guiterrez,USA,2:49:08
Marathon women,8th IAAF World Championships,43,Danuta Bartoszek,CAN,2:50:06
Marathon women,8th IAAF World Championships,44,Tania Jones,CAN,2:50:46
Marathon women,8th IAAF World Championships,45,Rachel Cook,USA,2:53:21
Marathon women,8th IAAF World Championships,46,Gulsara Dadabaeva,TJK,2:54:12
Marathon women,8th IAAF World Championships,47,Alexa Babakhanian,ARM,2:56:57
Marathon women,8th IAAF World Championships,48,Magda Castillo,HON,2:57:17   NR
Marathon women,8th IAAF World Championships,49,Margarita Conde,GUA,3:03:03   PB
Marathon women,8th IAAF World Championships,50,Angelina Cornelio,GUA,3:12:21
Marathon women,8th IAAF World Championships,51,Herlinda Xol,GUA,3:14:29
Marathon women,8th IAAF World Championships,52,Lindiwe Maziya,SWZ,3:23:19
