event,event_name,position,athelete,country,mark
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",1,Yulimar Rojas,VEN,15.37
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",2,Shanieka Ricketts,JAM,14.92
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",3,Caterine Ibarguen,COL,14.73
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",4,Kimberly Williams,JAM,14.64
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",5,Olha Saladukha,UKR,14.52
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",6,Ana Peleteiro,ESP,14.47
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",7,Keturah Orji,USA,14.46
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",8,Patrícia Mamona,POR,14.40
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",9,Tori Franklin,USA,14.08
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",10,Rouguy Diallo,FRA,14.08
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",11,Andreea Panturoiu,ROU,14.07
Triple Jump women,"IAAF World Athletics Championships, DOHA 2019",12,Kristiina Mäkelä,FIN,13.99
