event,event_name,position,athelete,country,mark
Marathon men,3rd IAAF World Championships in Athletics,1,Hiromi Taniguchi,JPN,2:14:57
Marathon men,3rd IAAF World Championships in Athletics,2,Ahmed Salah,DJI,2:15:26
Marathon men,3rd IAAF World Championships in Athletics,3,Steve Spence,USA,2:15:36
Marathon men,3rd IAAF World Championships in Athletics,4,Jan Huruk,POL,2:15:47
Marathon men,3rd IAAF World Championships in Athletics,5,Futoshi Shinohara,JPN,2:15:52
Marathon men,3rd IAAF World Championships in Athletics,6,Salvatore Bettiol,ITA,2:15:58
Marathon men,3rd IAAF World Championships in Athletics,7,Maurilio Castillo,MEX,2:16:15
Marathon men,3rd IAAF World Championships in Athletics,8,Gelindo Bordin,ITA,2:17:03
Marathon men,3rd IAAF World Championships in Athletics,9,Tekeye Gebrselassie,ETH,2:18:37
Marathon men,3rd IAAF World Championships in Athletics,10,Konrad Dobler,GER,2:19:01
Marathon men,3rd IAAF World Championships in Athletics,11,Steve Moneghetti,AUS,2:19:18
Marathon men,3rd IAAF World Championships in Athletics,12,Sam Carey,GBR,2:20:02
Marathon men,3rd IAAF World Championships in Athletics,13,Peter Maher,CAN,2:20:31
Marathon men,3rd IAAF World Championships in Athletics,14,Diego García,ESP,2:21:16
Marathon men,3rd IAAF World Championships in Athletics,15,Dominique Chauvelier,FRA,2:21:37
Marathon men,3rd IAAF World Championships in Athletics,16,Tonnie Dirks,NED,2:22:17
Marathon men,3rd IAAF World Championships in Athletics,17,Elphas Ginindza,SWZ,2:22:43
Marathon men,3rd IAAF World Championships in Athletics,18,Stephan Freigang,GER,2:23:13
Marathon men,3rd IAAF World Championships in Athletics,19,Won-Tak Kim,KOR,2:23:14
Marathon men,3rd IAAF World Championships in Athletics,20,Dave Buzza,GBR,2:23:24
Marathon men,3rd IAAF World Championships in Athletics,21,Vladimir Bukhanov,URS,2:24:26
Marathon men,3rd IAAF World Championships in Athletics,22,Motsemme Kgaotsang,BOT,2:25:28
Marathon men,3rd IAAF World Championships in Athletics,23,Kim Reynierse,ARU,2:26:50
Marathon men,3rd IAAF World Championships in Athletics,24,Martin Vrábel,TCH,2:26:56
Marathon men,3rd IAAF World Championships in Athletics,25,Gian Luigi Macina,SMR,2:28:40
Marathon men,3rd IAAF World Championships in Athletics,26,Steve Taylor,USA,2:29:09
Marathon men,3rd IAAF World Championships in Athletics,27,Myint Kan,MYA,2:29:14
Marathon men,3rd IAAF World Championships in Athletics,28,William Aguirre,NCA,2:29:35
Marathon men,3rd IAAF World Championships in Athletics,29,Aleksandr Vychuzhanin,URS,2:32:37
Marathon men,3rd IAAF World Championships in Athletics,30,Ignacio Alberto Cuba,CUB,2:32:57
Marathon men,3rd IAAF World Championships in Athletics,31,Krishna Bahadur Basnet,NEP,2:33:13
Marathon men,3rd IAAF World Championships in Athletics,32,Fai Yeung Ng,HKG,2:34:26
Marathon men,3rd IAAF World Championships in Athletics,33,Freddy Lujan,BOL,2:36:54
Marathon men,3rd IAAF World Championships in Athletics,34,Gi-Sheng Hsu,TPE,2:37:20
Marathon men,3rd IAAF World Championships in Athletics,35,Roland Wille,LIE,2:48:12
Marathon men,3rd IAAF World Championships in Athletics,36,Abdillah Soilihi,COM,2:56:36
