event,event_name,position,athelete,country,mark
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",1,Daniel Ståhl,SWE,67.59
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",2,Fedrick Dacres,JAM,66.94
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",3,Lukas Weisshaidinger,AUT,66.82
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",4,Alin Alexandru Firfirica,ROU,66.46
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",5,Apostolos Parellis,CYP,66.32
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",6,Matthew Denny,AUS,65.43
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",7,Ehsan Hadadi,IRI,65.16
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",8,Martin Wierig,GER,64.98
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",9,Simon Pettersson,SWE,63.72
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",10,Ola Stunes Isene,NOR,63.67
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",11,Sam Mattis,USA,63.42
Discus Throw men,"IAAF World Athletics Championships, DOHA 2019",12,Andrius Gudžius,LTU,61.55
