event,event_name,position,athelete,country,mark
Shot Put men,9th IAAF World Championships in Athletics,1,Andrei Mikhnevich,BLR,21.69
Shot Put men,9th IAAF World Championships in Athletics,2,Adam Nelson,USA,21.26
Shot Put men,9th IAAF World Championships in Athletics,3,Yuriy Bilonoh,UKR,21.10
Shot Put men,9th IAAF World Championships in Athletics,4,Justin Anlezark,AUS,20.61
Shot Put men,9th IAAF World Championships in Athletics,5,Ralf Bartels,GER,20.50
Shot Put men,9th IAAF World Championships in Athletics,6,Tepa Reinikainen,FIN,20.45
Shot Put men,9th IAAF World Championships in Athletics,7,Ville Tiisanoja,FIN,20.09
Shot Put men,9th IAAF World Championships in Athletics,8,John Godina,USA,19.84
Shot Put men,9th IAAF World Championships in Athletics,9,Roman Virastyuk,UKR,19.61
Shot Put men,9th IAAF World Championships in Athletics,10,Bradley Snyder,CAN,19.38
