event,event_name,position,athelete,country,mark
Triple Jump men,5th IAAF World Championships in Athletics,1,Jonathan Edwards,GBR,18.29
Triple Jump men,5th IAAF World Championships in Athletics,2,Brian Wellman,BER,17.62
Triple Jump men,5th IAAF World Championships in Athletics,3,Jérôme Romain,DMA,17.59
Triple Jump men,5th IAAF World Championships in Athletics,4,Yoelbi Quesada,CUB,17.59
Triple Jump men,5th IAAF World Championships in Athletics,5,Yoel García,CUB,17.16
Triple Jump men,5th IAAF World Championships in Athletics,6,James Beckford,JAM,17.13
Triple Jump men,5th IAAF World Championships in Athletics,7,Mike Conley,USA,16.96
Triple Jump men,5th IAAF World Championships in Athletics,8,Galin Georgiev,BUL,16.93
Triple Jump men,5th IAAF World Championships in Athletics,9,Tord Henriksson,SWE,16.92
Triple Jump men,5th IAAF World Championships in Athletics,10,Maris Bruziks,LAT,16.80
Triple Jump men,5th IAAF World Championships in Athletics,11,Rogel Nachum,ISR,16.69
Triple Jump men,5th IAAF World Championships in Athletics,12,Sergey Arzamasov,KAZ,16.68
