event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,1,Aleksandr Potashov,URS,3:53:09
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,2,Andrey Perlov,URS,3:53:09
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,3,Hartwig Gauder,GER,3:55:14
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,4,Vitaliy Popovich,URS,4:00:10
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,5,Valentin Kononen,FIN,4:02:34
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,6,Giuseppe De Gaetano,ITA,4:03:43
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,7,Fumio Imamura,JPN,4:06:07
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,8,René Piller,FRA,4:06:30
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,9,Godfried Dejonckheere,BEL,4:07:44
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,10,Les Morton,GBR,4:09:18
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,11,Martín Bermúdez,MEX,4:11:56
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,12,José Marín,ESP,4:13:19
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,13,Tadahiro Kosaka,JPN,4:13:32
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,14,Gyula Dudás,HUN,4:14:23
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,15,Tim Berrett,CAN,4:14:35
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,16,Pavol Szikora,TCH,4:14:59
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,17,Jorge Llopart,ESP,4:16:36
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,18,Hubert Sonnek,TCH,4:26:24
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,19,Torsten Trampeli,GER,4:27:23
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,20,Jaroslav Makovec,TCH,4:29:45
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,21,Germán Sánchez,MEX,4:34:41
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,22,Paul Blagg,GBR,4:35:22
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,23,Takehiro Sonohara,JPN,4:38:09
50 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,24,Christopher Maddocks,GBR,4:39:15
