event,event_name,position,athelete,country,mark
Marathon men,2nd IAAF World Championships in Athletics,1,Douglas Wakiihuri,KEN,2:11:48
Marathon men,2nd IAAF World Championships in Athletics,2,Ahmed Salah,DJI,2:12:30
Marathon men,2nd IAAF World Championships in Athletics,3,Gelindo Bordin,ITA,2:12:40
Marathon men,2nd IAAF World Championships in Athletics,4,Steve Moneghetti,AUS,2:12:49
Marathon men,2nd IAAF World Championships in Athletics,5,Hugh Jones,GBR,2:12:54
Marathon men,2nd IAAF World Championships in Athletics,6,Juma Ikangaa,TAN,2:13:43
Marathon men,2nd IAAF World Championships in Athletics,7,Orlando Pizzolato,ITA,2:14:03
Marathon men,2nd IAAF World Championships in Athletics,8,Ravil Kashapov,URS,2:14:41
Marathon men,2nd IAAF World Championships in Athletics,9,Henrik Jørgensen,DEN,2:14:58
Marathon men,2nd IAAF World Championships in Athletics,10,Dirk Vanderherten,BEL,2:16:42
Marathon men,2nd IAAF World Championships in Athletics,11,Yakov Tolstikov,URS,2:16:55
Marathon men,2nd IAAF World Championships in Athletics,12,Martin Vrábel,TCH,2:16:58
Marathon men,2nd IAAF World Championships in Athletics,13,Salvatore Bettiol,ITA,2:17:45
Marathon men,2nd IAAF World Championships in Athletics,14,Mirko Vindiš,YUG,2:18:09
Marathon men,2nd IAAF World Championships in Athletics,15,Tefera Guta,ETH,2:18:27
Marathon men,2nd IAAF World Championships in Athletics,16,Vicente Anton,ESP,2:19:00
Marathon men,2nd IAAF World Championships in Athletics,17,Herbert Steffny,FRG,2:19:24
Marathon men,2nd IAAF World Championships in Athletics,18,Honorato Hernández,ESP,2:20:00
Marathon men,2nd IAAF World Championships in Athletics,19,Michael Spöttel,FRG,2:20:43
Marathon men,2nd IAAF World Championships in Athletics,20,Graham Macky,NZL,2:20:43
Marathon men,2nd IAAF World Championships in Athletics,21,Don Janicki,USA,2:20:46
Marathon men,2nd IAAF World Championships in Athletics,22,Masayuki Nishi,JPN,2:20:51
Marathon men,2nd IAAF World Championships in Athletics,23,Eloi Rodrigues Schleder,BRA,2:21:03
Marathon men,2nd IAAF World Championships in Athletics,24,Marti ten Kate,NED,2:22:21
Marathon men,2nd IAAF World Championships in Athletics,25,Kingston Mills,IRL,2:22:52
Marathon men,2nd IAAF World Championships in Athletics,26,Yuichiro Osuda,JPN,2:23:25
Marathon men,2nd IAAF World Championships in Athletics,27,Sam Hlawe,SWZ,2:24:09
Marathon men,2nd IAAF World Championships in Athletics,28,Alfonso Abellán,ESP,2:24:20
Marathon men,2nd IAAF World Championships in Athletics,29,Bigboy Matlapeng,BOT,2:24:43
Marathon men,2nd IAAF World Championships in Athletics,30,Fumiaki Abe,JPN,2:24:47
Marathon men,2nd IAAF World Championships in Athletics,31,Man-Hwa Jeong,KOR,2:25:41
Marathon men,2nd IAAF World Championships in Athletics,32,Peter Maher,CAN,2:26:40
Marathon men,2nd IAAF World Championships in Athletics,33,William Aguirre,NCA,2:27:19
Marathon men,2nd IAAF World Championships in Athletics,34,Vithanakande Samarasinghe,SRI,2:28:35
Marathon men,2nd IAAF World Championships in Athletics,35,José Jami,ECU,2:29:04
Marathon men,2nd IAAF World Championships in Athletics,36,Peter Mitchell,AUS,2:30:04
Marathon men,2nd IAAF World Championships in Athletics,37,Francis Mukuka,ZAM,2:30:05
Marathon men,2nd IAAF World Championships in Athletics,38,Justin Gloden,LUX,2:30:08
Marathon men,2nd IAAF World Championships in Athletics,39,Gi-Sheng Hsu,TPE,2:30:31
Marathon men,2nd IAAF World Championships in Athletics,40,Moacir Marconi,BRA,2:31:39
Marathon men,2nd IAAF World Championships in Athletics,41,Stanimir Nenov,BUL,2:32:44
Marathon men,2nd IAAF World Championships in Athletics,42,Hari Singh,IND,2:34:20
Marathon men,2nd IAAF World Championships in Athletics,43,Albert Marie,SEY,2:40:48
Marathon men,2nd IAAF World Championships in Athletics,44,Veselin Vasilev,BUL,2:43:14
Marathon men,2nd IAAF World Championships in Athletics,45,Salvator Sahabo,BDI,2:43:43
Marathon men,2nd IAAF World Championships in Athletics,46,Chandra Bahadur Gurung,NEP,2:43:54
Marathon men,2nd IAAF World Championships in Athletics,47,William Abrams,GUY,3:12:33
