event,event_name,position,athelete,country,mark
3000 Metres Steeplechase women,15th IAAF World Championships,1,Hyvin Kiyeng,KEN,9:19.11
3000 Metres Steeplechase women,15th IAAF World Championships,2,Habiba Ghribi,TUN,9:19.24
3000 Metres Steeplechase women,15th IAAF World Championships,3,Gesa Felicitas Krause,GER,9:19.25  PB
3000 Metres Steeplechase women,15th IAAF World Championships,4,Sofia Assefa,ETH,9:20.01  SB
3000 Metres Steeplechase women,15th IAAF World Championships,5,Emma Coburn,USA,9:21.78
3000 Metres Steeplechase women,15th IAAF World Championships,6,Hiwot Ayalew,ETH,9:24.27
3000 Metres Steeplechase women,15th IAAF World Championships,7,Virginia Nyambura Nganga,KEN,9:26.21
3000 Metres Steeplechase women,15th IAAF World Championships,8,Lalita Shivaji Babar,IND,9:29.64
3000 Metres Steeplechase women,15th IAAF World Championships,9,Stephanie Garcia,USA,9:31.06
3000 Metres Steeplechase women,15th IAAF World Championships,10,Salima Elouali Alami,MAR,9:32.15
3000 Metres Steeplechase women,15th IAAF World Championships,11,Ruth Jebet,BRN,9:33.41
3000 Metres Steeplechase women,15th IAAF World Championships,12,Colleen Quigley,USA,9:34.29
3000 Metres Steeplechase women,15th IAAF World Championships,13,Özlem Kaya,TUR,9:34.66
3000 Metres Steeplechase women,15th IAAF World Championships,14,Fadwa Sidi Madane,MAR,9:41.45
3000 Metres Steeplechase women,15th IAAF World Championships,15,Roseline Chepngetich,KEN,9:46.08
