event,event_name,position,athelete,country,mark
Hammer Throw women,IAAF World Championships London 2017,1,Anita Włodarczyk,POL,77.90
Hammer Throw women,IAAF World Championships London 2017,2,Zheng Wang,CHN,75.98
Hammer Throw women,IAAF World Championships London 2017,3,Malwina Kopron,POL,74.76
Hammer Throw women,IAAF World Championships London 2017,4,Wenxiu Zhang,CHN,74.53
Hammer Throw women,IAAF World Championships London 2017,5,Hanna Skydan,AZE,73.38
Hammer Throw women,IAAF World Championships London 2017,6,Joanna Fiodorow,POL,73.04
Hammer Throw women,IAAF World Championships London 2017,7,Sophie Hitchon,GBR,72.32
Hammer Throw women,IAAF World Championships London 2017,8,Kateřina Safránková,CZE,71.34
Hammer Throw women,IAAF World Championships London 2017,9,DeAnna Price,USA,70.04
Hammer Throw women,IAAF World Championships London 2017,10,Hanna Malyshik,BLR,69.43
Hammer Throw women,IAAF World Championships London 2017,11,Kathrin Klaas,GER,68.91
Hammer Throw women,IAAF World Championships London 2017,12,Alexandra Tavernier,FRA,66.31
