event,event_name,position,athelete,country,mark
Triple Jump men,2nd IAAF World Championships in Athletics,1,Khristo Markov,BUL,17.92
Triple Jump men,2nd IAAF World Championships in Athletics,2,Mike Conley,USA,17.67
Triple Jump men,2nd IAAF World Championships in Athletics,3,Oleg Sakirkin,URS,17.43
Triple Jump men,2nd IAAF World Championships in Athletics,4,Aleksandr Kovalenko,URS,17.38
Triple Jump men,2nd IAAF World Championships in Athletics,5,Jacek Pastusinski,POL,17.35
Triple Jump men,2nd IAAF World Championships in Athletics,6,Joseph Taiwo,NGR,17.29
Triple Jump men,2nd IAAF World Championships in Athletics,7,Peter Bouschen,FRG,17.26
Triple Jump men,2nd IAAF World Championships in Athletics,8,Oleg Protsenko,URS,17.23
Triple Jump men,2nd IAAF World Championships in Athletics,9,Norbert Elliott,BAH,16.79
Triple Jump men,2nd IAAF World Championships in Athletics,10,Ivan Slanar,TCH,16.69
Triple Jump men,2nd IAAF World Championships in Athletics,11,Dario Badinelli,ITA,16.63
Triple Jump men,2nd IAAF World Championships in Athletics,12,Zdzislaw Hoffmann,POL,16.58
