event,event_name,position,athelete,country,mark
1500 Metres women,6th IAAF World Championships In Athletics,1,Carla Sacramento,POR,4:04.24   SB
1500 Metres women,6th IAAF World Championships In Athletics,2,Regina Jacobs,USA,4:04.63
1500 Metres women,6th IAAF World Championships In Athletics,3,Anita Weyermann,SUI,4:04.70   SB
1500 Metres women,6th IAAF World Championships In Athletics,4,Maite Zúñiga,ESP,4:04.80   SB
1500 Metres women,6th IAAF World Championships In Athletics,5,Leah Pells,CAN,4:06.18   SB
1500 Metres women,6th IAAF World Championships In Athletics,6,Andrea Šuldesová,CZE,4:06.33   PB
1500 Metres women,6th IAAF World Championships In Athletics,7,Olga Nelyubova,RUS,4:07.34
1500 Metres women,6th IAAF World Championships In Athletics,8,Sonia O'Sullivan,IRL,4:07.81
1500 Metres women,6th IAAF World Championships In Athletics,9,Kutre Dulecha,ETH,4:08.15
1500 Metres women,6th IAAF World Championships In Athletics,10,Malin Ewerlöf,SWE,4:08.68
1500 Metres women,6th IAAF World Championships In Athletics,11,Robyn Meagher,CAN,4:10.83
1500 Metres women,6th IAAF World Championships In Athletics,12,Malgorzata Rydz,POL,4:13.25
