event,event_name,position,athelete,country,mark
Long Jump men,2nd IAAF World Championships in Athletics,1,Carl Lewis,USA,8.67
Long Jump men,2nd IAAF World Championships in Athletics,2,Robert Emmiyan,URS,8.53
Long Jump men,2nd IAAF World Championships in Athletics,3,Larry Myricks,USA,8.33
Long Jump men,2nd IAAF World Championships in Athletics,4,Giovanni Evangelisti,ITA,8.19
Long Jump men,2nd IAAF World Championships in Athletics,5,Jens Hirschberg,GDR,8.16
Long Jump men,2nd IAAF World Championships in Athletics,6,Jaime Jefferson,CUB,8.14
Long Jump men,2nd IAAF World Championships in Athletics,7,Vladimir Amidzhinov,BUL,8.11
Long Jump men,2nd IAAF World Championships in Athletics,8,Mike Conley,USA,8.10
Long Jump men,2nd IAAF World Championships in Athletics,9,Sergey Layevskiy,URS,8.08
Long Jump men,2nd IAAF World Championships in Athletics,10,Heiko Reski,FRG,8.03
Long Jump men,2nd IAAF World Championships in Athletics,11,Yusuf Alli,NGR,8.00
Long Jump men,2nd IAAF World Championships in Athletics,12,Junichi Usui,JPN,8.00
Long Jump men,2nd IAAF World Championships in Athletics,13,Vladimir Bobylev,URS,7.90
Long Jump men,2nd IAAF World Championships in Athletics,14,Jarmo Kärnä,FIN,7.83
Long Jump men,2nd IAAF World Championships in Athletics,15,Norbert Brige,FRA,7.82
Long Jump men,2nd IAAF World Championships in Athletics,16,Paul Emordi,NGR,7.80
Long Jump men,2nd IAAF World Championships in Athletics,17,Ivo Krsek,TCH,7.72
