event,event_name,position,athelete,country,mark
20 Kilometres Race Walk women,IAAF World Championships London 2017,1,Jiayu YANG,CHN,1:26:18  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,2,Maria Guadalupe González,MEX,1:26:19  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,3,Antonella PALMISANO,ITA,1:26:36  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,4,Erica SENA,BRA,1:26:59  AR
20 Kilometres Race Walk women,IAAF World Championships London 2017,5,Sandra Lorena ARENAS,COL,1:28:10  NR
20 Kilometres Race Walk women,IAAF World Championships London 2017,6,Ana CABECINHA,POR,1:28:57  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,7,Kimberly GARCÍA LEÓN,PER,1:29:13  NR
20 Kilometres Race Walk women,IAAF World Championships London 2017,8,Na WANG,CHN,1:29:26
20 Kilometres Race Walk women,IAAF World Championships London 2017,9,Laura GARCÍA-CARO,ESP,1:29:29  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,10,María PÉREZ,ESP,1:29:37  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,11,Mirna ORTÍZ,GUA,1:30:01  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,12,Viktória MADARÁSZ,HUN,1:30:05  NR
20 Kilometres Race Walk women,IAAF World Championships London 2017,13,Paola PÉREZ,ECU,1:30:09
20 Kilometres Race Walk women,IAAF World Championships London 2017,14,Eleonora Anna GIORGI,ITA,1:30:34  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,15,Valentina TRAPLETTI,ITA,1:30:35  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,16,Brigita VIRBALYTĖ,LTU,1:30:45  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,17,Sandra Viviana GALVIS,COL,1:31:13
20 Kilometres Race Walk women,IAAF World Championships London 2017,18,Kumiko OKADA,JPN,1:31:19
20 Kilometres Race Walk women,IAAF World Championships London 2017,19,Živilė VAICIUKEVIČIŪTĖ,LTU,1:31:23  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,20,Inna KASHYNA,UKR,1:31:24
20 Kilometres Race Walk women,IAAF World Championships London 2017,21,Ainhoa Pinedo,ESP,1:31:28
20 Kilometres Race Walk women,IAAF World Championships London 2017,22,Regan Lamble,AUS,1:31:30
20 Kilometres Race Walk women,IAAF World Championships London 2017,23,Angela CASTRO,BOL,1:31:34  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,24,Antigoni NTRISMPIOTI,GRE,1:32:03  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,25,Maria Michta-Coffey,USA,1:32:14  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,26,Nastassia Yatsevich,BLR,1:32:22  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,27,Barbara KOVÁCS,HUN,1:32:44  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,28,Maritza Guamán,ECU,1:33:06
20 Kilometres Race Walk women,IAAF World Championships London 2017,29,Bethan DAVIES,GBR,1:33:10
20 Kilometres Race Walk women,IAAF World Championships London 2017,30,Yeongeun Jeon,KOR,1:33:29  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,31,Andreea Arsine,ROU,1:33:46  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,32,Valentyna Myronchuk,UKR,1:33:59  PB
20 Kilometres Race Walk women,IAAF World Championships London 2017,33,Miranda Melville,USA,1:34:47
20 Kilometres Race Walk women,IAAF World Championships London 2017,34,Ana Veronica RODEAN,ROU,1:34:50  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,35,Siu Nga CHING,HKG,1:35:04  NR
20 Kilometres Race Walk women,IAAF World Championships London 2017,36,Mária KATERINKA CZAKOVÁ,SVK,1:35:11
20 Kilometres Race Walk women,IAAF World Championships London 2017,37,Grace Wanjiru Njue,KEN,1:35:22
20 Kilometres Race Walk women,IAAF World Championships London 2017,38,Beki Smith,AUS,1:35:31
20 Kilometres Race Walk women,IAAF World Championships London 2017,39,Chahinez Nasri,TUN,1:35:45
20 Kilometres Race Walk women,IAAF World Championships London 2017,40,Gemma Bridge,GBR,1:36:04
20 Kilometres Race Walk women,IAAF World Championships London 2017,41,Johana ORDÓŇEZ,ECU,1:36:27
20 Kilometres Race Walk women,IAAF World Championships London 2017,42,Khushbir Kaur,IND,1:36:41
20 Kilometres Race Walk women,IAAF World Championships London 2017,43,Claire Woods,AUS,1:37:05  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,44,Yehualeye BELETEW,ETH,1:37:55
20 Kilometres Race Walk women,IAAF World Championships London 2017,45,Monika VAICIUKEVIČIŪTĖ,LTU,1:38:08
20 Kilometres Race Walk women,IAAF World Championships London 2017,46,Milángela Rosales,VEN,1:38:08
20 Kilometres Race Walk women,IAAF World Championships London 2017,47,Diana Aydosova,KAZ,1:38:16  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,48,Daseul Lee,KOR,1:38:54
20 Kilometres Race Walk women,IAAF World Championships London 2017,49,Laura Polli,SUI,1:39:05  SB
20 Kilometres Race Walk women,IAAF World Championships London 2017,50,Polina Repina,KAZ,1:39:56
20 Kilometres Race Walk women,IAAF World Championships London 2017,51,Rita Récsei,HUN,1:40:26
20 Kilometres Race Walk women,IAAF World Championships London 2017,52,Regina RYKOVA,KAZ,1:41:59
