event,event_name,position,athelete,country,mark
Shot Put women,IAAF World Championships London 2017,1,Lijiao Gong,CHN,19.94
Shot Put women,IAAF World Championships London 2017,2,Anita Márton,HUN,19.49
Shot Put women,IAAF World Championships London 2017,3,Michelle Carter,USA,19.14
Shot Put women,IAAF World Championships London 2017,4,Danniel Thomas-Dodd,JAM,18.91
Shot Put women,IAAF World Championships London 2017,5,Yang Gao,CHN,18.25
Shot Put women,IAAF World Championships London 2017,6,Brittany Crew,CAN,18.21
Shot Put women,IAAF World Championships London 2017,7,Yuliya Leantsiuk,BLR,18.12
Shot Put women,IAAF World Championships London 2017,8,Yaniuvis López,CUB,18.03
Shot Put women,IAAF World Championships London 2017,9,Geisa Arcanjo,BRA,18.03
Shot Put women,IAAF World Championships London 2017,10,Raven Saunders,USA,17.86
Shot Put women,IAAF World Championships London 2017,11,Melissa Boekelman,NED,17.73
Shot Put women,IAAF World Championships London 2017,12,Ka Bian,CHN,17.60
