event,event_name,position,athelete,country,mark
Hammer Throw men,13th IAAF World Championships in Athletics,1,Koji Murofushi,JPN,81.24
Hammer Throw men,13th IAAF World Championships in Athletics,2,Krisztián Pars,HUN,81.18
Hammer Throw men,13th IAAF World Championships in Athletics,3,Primož Kozmus,SLO,79.39
Hammer Throw men,13th IAAF World Championships in Athletics,4,Markus Esser,GER,79.12
Hammer Throw men,13th IAAF World Championships in Athletics,5,Pavel Kryvitski,BLR,78.53
Hammer Throw men,13th IAAF World Championships in Athletics,6,Kirill Ikonnikov,RUS,78.37
Hammer Throw men,13th IAAF World Championships in Athletics,7,Szymon Ziólkowski,POL,77.64
Hammer Throw men,13th IAAF World Championships in Athletics,8,Nicola Vizzoni,ITA,77.04
Hammer Throw men,13th IAAF World Championships in Athletics,9,Olli-Pekka Karjalainen,FIN,76.60
Hammer Throw men,13th IAAF World Championships in Athletics,10,Dilshod Nazarov,TJK,76.58
Hammer Throw men,13th IAAF World Championships in Athletics,11,Paweł Fajdek,POL,75.20
