event,event_name,position,athelete,country,mark
Javelin Throw women,"World Athletics Championships, Oregon 2022",1,Kelsey-Lee BARBER,AUS,66.91
Javelin Throw women,"World Athletics Championships, Oregon 2022",2,Kara WINGER,USA,64.05
Javelin Throw women,"World Athletics Championships, Oregon 2022",3,Haruka KITAGUCHI,JPN,63.27
Javelin Throw women,"World Athletics Championships, Oregon 2022",4,Shiying LIU,CHN,63.25
Javelin Throw women,"World Athletics Championships, Oregon 2022",5,Mackenzie LITTLE,AUS,63.22
Javelin Throw women,"World Athletics Championships, Oregon 2022",6,Līna MŪZE,LAT,61.26
Javelin Throw women,"World Athletics Championships, Oregon 2022",7,Annu RANI,IND,61.12
Javelin Throw women,"World Athletics Championships, Oregon 2022",8,Nikola OGRODNÍKOVÁ,CZE,60.18
Javelin Throw women,"World Athletics Championships, Oregon 2022",9,Elizabeth GLEADLE,CAN,59.59
Javelin Throw women,"World Athletics Championships, Oregon 2022",10,Liveta JASIŪNAITĖ,LTU,58.97
Javelin Throw women,"World Athletics Championships, Oregon 2022",11,Sae TAKEMOTO,JPN,57.93
Javelin Throw women,"World Athletics Championships, Oregon 2022",12,Annika Marie FUCHS,GER,56.46
