event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,15th IAAF World Championships,1,Matej Tóth,SVK,3:40:32
50 Kilometres Race Walk men,15th IAAF World Championships,2,Jared Tallent,AUS,3:42:17  SB
50 Kilometres Race Walk men,15th IAAF World Championships,3,Takayuki Tanii,JPN,3:42:55
50 Kilometres Race Walk men,15th IAAF World Championships,4,Hirooki Arai,JPN,3:43:44
50 Kilometres Race Walk men,15th IAAF World Championships,5,Robert Heffernan,IRL,3:44:17  SB
50 Kilometres Race Walk men,15th IAAF World Championships,6,Lin Zhang,CHN,3:44:39  PB
50 Kilometres Race Walk men,15th IAAF World Championships,7,Wei Yu,CHN,3:45:21  PB
50 Kilometres Race Walk men,15th IAAF World Championships,8,Andrés Chocho,ECU,3:46:00  AR
50 Kilometres Race Walk men,15th IAAF World Championships,9,Jesús Ángel García,ESP,3:46:43  SB
50 Kilometres Race Walk men,15th IAAF World Championships,10,Quentin Rew,NZL,3:48:48  PB
50 Kilometres Race Walk men,15th IAAF World Championships,11,Adrian Blocki,POL,3:49:11  PB
50 Kilometres Race Walk men,15th IAAF World Championships,12,Evan Dunfee,CAN,3:49:56  PB
50 Kilometres Race Walk men,15th IAAF World Championships,13,Chris Erickson,AUS,3:51:26  SB
50 Kilometres Race Walk men,15th IAAF World Championships,14,Qianlong Wu,CHN,3:51:35
50 Kilometres Race Walk men,15th IAAF World Championships,15,Ivan Banzeruk,UKR,3:52:15
50 Kilometres Race Walk men,15th IAAF World Championships,16,Marco De Luca,ITA,3:53:02
50 Kilometres Race Walk men,15th IAAF World Championships,17,Matteo Giupponi,ITA,3:53:23
50 Kilometres Race Walk men,15th IAAF World Championships,18,Veli-Matti Partanen,FIN,3:54:28
50 Kilometres Race Walk men,15th IAAF World Championships,19,Serhiy Budza,UKR,3:55:10
50 Kilometres Race Walk men,15th IAAF World Championships,20,Luis Fernando López,COL,3:55:43  PB
50 Kilometres Race Walk men,15th IAAF World Championships,21,Pedro Isidro,POR,3:55:44  PB
50 Kilometres Race Walk men,15th IAAF World Championships,22,Tadas Šuškevicius,LTU,3:56:27  SB
50 Kilometres Race Walk men,15th IAAF World Championships,23,Chilsung Park,KOR,3:56:42  SB
50 Kilometres Race Walk men,15th IAAF World Championships,24,Håvard Haukenes,NOR,3:56:50  SB
50 Kilometres Race Walk men,15th IAAF World Championships,25,Teodorico Caporaso,ITA,3:56:58
50 Kilometres Race Walk men,15th IAAF World Championships,26,Sandeep Kumar,IND,3:57:03  SB
50 Kilometres Race Walk men,15th IAAF World Championships,27,Manish Singh,IND,3:57:11  PB
50 Kilometres Race Walk men,15th IAAF World Championships,28,Rafał Augustyn,POL,3:57:30
50 Kilometres Race Walk men,15th IAAF World Championships,29,Jaime Quiyuch,GUA,3:57:41  SB
50 Kilometres Race Walk men,15th IAAF World Championships,30,Dušan Majdan,SVK,3:58:57  SB
50 Kilometres Race Walk men,15th IAAF World Championships,31,Mathieu Bilodeau,CAN,4:01:35  SB
50 Kilometres Race Walk men,15th IAAF World Championships,32,Jarkko Kinnunen,FIN,4:02:07  SB
50 Kilometres Race Walk men,15th IAAF World Championships,33,Marc Mundell,RSA,4:02:41
50 Kilometres Race Walk men,15th IAAF World Championships,34,Yuki Yamazaki,JPN,4:03:54
50 Kilometres Race Walk men,15th IAAF World Championships,35,Francisco Arcilla,ESP,4:07:23  SB
50 Kilometres Race Walk men,15th IAAF World Championships,36,Luis Ángel Sánchez,GUA,4:09:26
50 Kilometres Race Walk men,15th IAAF World Championships,37,John Nunn,USA,4:09:44  SB
50 Kilometres Race Walk men,15th IAAF World Championships,38,Arnis Rumbenieks,LAT,4:28:55
