event,event_name,position,athelete,country,mark
Triple Jump women,11th IAAF World Championships in Athletics,1,Yargeris Savigne,CUB,15.28
Triple Jump women,11th IAAF World Championships in Athletics,2,Tatyana Lebedeva,RUS,15.07
Triple Jump women,11th IAAF World Championships in Athletics,3,Marija Šestak,SLO,14.72
Triple Jump women,11th IAAF World Championships in Athletics,4,Magdelín Martínez,ITA,14.71
Triple Jump women,11th IAAF World Championships in Athletics,5,Olha Saladukha,UKR,14.60
Triple Jump women,11th IAAF World Championships in Athletics,6,Limei Xie,CHN,14.50
Triple Jump women,11th IAAF World Championships in Athletics,7,Keila Costa,BRA,14.40
Triple Jump women,11th IAAF World Championships in Athletics,8,Olesya Ivanenko,RUS,14.39
Triple Jump women,11th IAAF World Championships in Athletics,9,Olga Rypakova,KAZ,14.32
Triple Jump women,11th IAAF World Championships in Athletics,10,Dana Velďáková,SVK,14.09
