event,event_name,position,athelete,country,mark
Pole Vault men,10th IAAF World Championships in Athletics,1,Rens Blom,NED,5.80
Pole Vault men,10th IAAF World Championships in Athletics,2,Brad Walker,USA,5.75
Pole Vault men,10th IAAF World Championships in Athletics,3,Pavel Gerasimov,RUS,5.65
Pole Vault men,10th IAAF World Championships in Athletics,4,Igor Pavlov,RUS,5.65
Pole Vault men,10th IAAF World Championships in Athletics,5,Tim Lobinger,GER,5.50
Pole Vault men,10th IAAF World Championships in Athletics,5,Giuseppe Gibilisco,ITA,5.50
Pole Vault men,10th IAAF World Championships in Athletics,5,Nick Hysong,USA,5.50
Pole Vault men,10th IAAF World Championships in Athletics,8,Daichi Sawano,JPN,5.50
Pole Vault men,10th IAAF World Championships in Athletics,9,Patrik Kristiansson,SWE,5.50
Pole Vault men,10th IAAF World Championships in Athletics,10,Kevin Rans,BEL,5.35
