event,event_name,position,athelete,country,mark
Long Jump men,7th IAAF World Championships in Athletics,1,Iván Pedroso,CUB,8.56
Long Jump men,7th IAAF World Championships in Athletics,2,Yago Lamela,ESP,8.40
Long Jump men,7th IAAF World Championships in Athletics,3,Gregor Cankar,SLO,8.36
Long Jump men,7th IAAF World Championships in Athletics,4,Jai Taurima,AUS,8.35
Long Jump men,7th IAAF World Championships in Athletics,5,Shane Hair,AUS,8.24
Long Jump men,7th IAAF World Championships in Athletics,6,Le Huang,CHN,8.01
Long Jump men,7th IAAF World Championships in Athletics,7,Kevin Dilworth,USA,8.00
Long Jump men,7th IAAF World Championships in Athletics,8,Younés Moudrik,MAR,7.99
Long Jump men,7th IAAF World Championships in Athletics,9,Emmanuel Bangué,FRA,7.94
Long Jump men,7th IAAF World Championships in Athletics,10,Ciaran McDonagh,IRL,7.90
Long Jump men,7th IAAF World Championships in Athletics,11,Erik Nijs,BEL,7.83
Long Jump men,7th IAAF World Championships in Athletics,12,Hussein Taher Al-Sabee,KSA,7.62
