event,event_name,position,athelete,country,mark
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,1,Hong Liu,CHN,1:30:00
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,2,Elisa Rigaudo,ITA,1:30:44  SB
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,3,Shenjie Qieyang,CHN,1:31:14
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,4,Susana Feitor,POR,1:31:26
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,5,Ana Cabecinha,POR,1:31:36
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,6,Kristina Saltanovič,LTU,1:31:40  SB
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,7,Beatriz Pascual,ESP,1:31:46
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,8,Inês Henriques,POR,1:32:06
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,9,Vera Sokolova,RUS,1:32:13
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,10,María Vasco,ESP,1:32:42
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,11,Ni Gao,CHN,1:32:49
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,12,Regan Lamble,AUS,1:33:38
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,13,Olive Loughnane,IRL,1:34:02
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,14,Tatyana Mineyeva,RUS,1:34:08
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,15,Nastassia Yatsevich,BLR,1:34:09
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,16,Jamy Franco,GUA,1:34:36
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,17,Kumi Otoshi,JPN,1:34:37
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,18,Claire Woods,AUS,1:34:46
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,19,Mayumi Kawasaki,JPN,1:35:03
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,20,Johanna Atkinson,GBR,1:35:32
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,21,Nadiya Borovska,UKR,1:35:38
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,22,Lucie Pelantová,CZE,1:35:45
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,23,Yeongeun Jeon,KOR,1:35:52  SB
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,24,Claudia Stef,ROU,1:36:55
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,25,Agnese Pastare,LAT,1:37:48
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,26,Brigita Virbalytė-Dimsienė,LTU,1:38:39
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,27,Maria Michta-Coffey,USA,1:38:54
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,28,Mária Czaková,SVK,1:39:07
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,29,Arabelly Orjuela,COL,1:39:28
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,30,Ingrid Hernández,COL,1:39:53
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,31,Zuzana Schindlerová,CZE,1:39:57
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,32,Marie Polli,SUI,1:40:28
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,33,Milángela Rosales,VEN,1:40:49
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,34,Rachel Seaman,CAN,1:43:31
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,35,Grace Wanjiru Njue,KEN,1:43:59
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,36,Yadira Guamán,ECU,1:45:15
20 Kilometres Race Walk women,13th IAAF World Championships in Athletics,37,Chaima Trabelsi,TUN,1:46:29
