event,event_name,position,athelete,country,mark
Pole Vault men,9th IAAF World Championships in Athletics,1,Giuseppe Gibilisco,ITA,5.90
Pole Vault men,9th IAAF World Championships in Athletics,2,Okkert Brits,RSA,5.85
Pole Vault men,9th IAAF World Championships in Athletics,3,Patrik Kristiansson,SWE,5.85
Pole Vault men,9th IAAF World Championships in Athletics,4,Dmitri Markov,AUS,5.85
Pole Vault men,9th IAAF World Championships in Athletics,5,Tim Lobinger,GER,5.80
Pole Vault men,9th IAAF World Championships in Athletics,6,Timothy Mack,USA,5.70
Pole Vault men,9th IAAF World Championships in Athletics,6,Derek Miles,USA,5.70
Pole Vault men,9th IAAF World Championships in Athletics,6,Denys Yurchenko,UKR,5.70
Pole Vault men,9th IAAF World Championships in Athletics,9,Adam Kolasa,POL,5.70
Pole Vault men,9th IAAF World Championships in Athletics,9,Vadim Strogalev,RUS,5.70
Pole Vault men,9th IAAF World Championships in Athletics,11,Viktor Chistiakov,AUS,5.60
