event,event_name,position,athelete,country,mark
Marathon men,"IAAF World Athletics Championships, DOHA 2019",1,Lelisa DESISA,ETH,2:10:40  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",2,Mosinet GEREMEW,ETH,2:10:44
Marathon men,"IAAF World Athletics Championships, DOHA 2019",3,Amos KIPRUTO,KEN,2:10:51
Marathon men,"IAAF World Athletics Championships, DOHA 2019",4,Callum HAWKINS,GBR,2:10:57
Marathon men,"IAAF World Athletics Championships, DOHA 2019",5,Stephen MOKOKA,RSA,2:11:09
Marathon men,"IAAF World Athletics Championships, DOHA 2019",6,Zersenay Tadese,ERI,2:11:29  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",7,El Hassan EL ABBASSI,BRN,2:11:44  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",8,Hamza SAHLI,MAR,2:11:49
Marathon men,"IAAF World Athletics Championships, DOHA 2019",9,Tadesse ABRAHAM,SUI,2:11:58
Marathon men,"IAAF World Athletics Championships, DOHA 2019",10,Daniel MATEO,ESP,2:12:15
Marathon men,"IAAF World Athletics Championships, DOHA 2019",11,Laban Kipngetich Korir,KEN,2:12:38
Marathon men,"IAAF World Athletics Championships, DOHA 2019",12,Yassine RACHIK,ITA,2:12:41
Marathon men,"IAAF World Athletics Championships, DOHA 2019",13,Fred MUSOBO,UGA,2:13:42
Marathon men,"IAAF World Athletics Championships, DOHA 2019",14,Geoffrey Kirui,KEN,2:13:54  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",15,Eyob GHEBREHIWET FANIEL,ITA,2:13:57  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",16,Alphonce Felix SIMBU,TAN,2:13:57
Marathon men,"IAAF World Athletics Championships, DOHA 2019",17,Tomas Hilifa RAINHOLD,NAM,2:14:38
Marathon men,"IAAF World Athletics Championships, DOHA 2019",18,Stephen KIPROTICH,UGA,2:15:04
Marathon men,"IAAF World Athletics Championships, DOHA 2019",19,Paulo Roberto DE ALMEIDA PAULA,BRA,2:15:09
Marathon men,"IAAF World Athletics Championships, DOHA 2019",20,Shaohui YANG,CHN,2:15:17
Marathon men,"IAAF World Athletics Championships, DOHA 2019",21,Thonakal Gopi,IND,2:15:57
Marathon men,"IAAF World Athletics Championships, DOHA 2019",22,Felicien MUHITIRA,RWA,2:16:21
Marathon men,"IAAF World Athletics Championships, DOHA 2019",23,Ahmed Osman,USA,2:16:22  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",24,Weldu Negash Gebretsadik,NOR,2:16:35
Marathon men,"IAAF World Athletics Championships, DOHA 2019",25,Hiroki Yamagishi,JPN,2:16:43  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",26,Tiidrek NURME,EST,2:17:38
Marathon men,"IAAF World Athletics Championships, DOHA 2019",27,Malcolm HICKS,NZL,2:17:45
Marathon men,"IAAF World Athletics Championships, DOHA 2019",28,Adhanom ABRAHA,SWE,2:17:57
Marathon men,"IAAF World Athletics Championships, DOHA 2019",29,Yuki Kawauchi,JPN,2:17:59
Marathon men,"IAAF World Athletics Championships, DOHA 2019",30,Caden Shields,NZL,2:18:08
Marathon men,"IAAF World Athletics Championships, DOHA 2019",31,Thijs NIJHUIS,DEN,2:18:10
Marathon men,"IAAF World Athletics Championships, DOHA 2019",32,Pheeha MOKGOBO,RSA,2:18:21
Marathon men,"IAAF World Athletics Championships, DOHA 2019",33,Roman FOSTI,EST,2:18:30  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",34,Ngonidzashe Ncube,ZIM,2:18:42
Marathon men,"IAAF World Athletics Championships, DOHA 2019",35,Fyodor Shutov,ANA,2:18:58
Marathon men,"IAAF World Athletics Championships, DOHA 2019",36,John Mason,CAN,2:19:21
Marathon men,"IAAF World Athletics Championships, DOHA 2019",37,Kohei Futaoka,JPN,2:19:23
Marathon men,"IAAF World Athletics Championships, DOHA 2019",38,Elkanah Kibet,USA,2:19:33  SB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",39,Julian Spence,AUS,2:19:40
Marathon men,"IAAF World Athletics Championships, DOHA 2019",40,Byambajav TSEVEENRAVDAN,MGL,2:20:07
Marathon men,"IAAF World Athletics Championships, DOHA 2019",41,Lemawork KETEMA,AUT,2:20:45
Marathon men,"IAAF World Athletics Championships, DOHA 2019",42,Thomas De Bock,BEL,2:21:13
Marathon men,"IAAF World Athletics Championships, DOHA 2019",43,Stephen SCULLION,IRL,2:21:31
Marathon men,"IAAF World Athletics Championships, DOHA 2019",44,Wellington Bezerra da Silva,BRA,2:21:49
Marathon men,"IAAF World Athletics Championships, DOHA 2019",45,Berhanu Degefa,CAN,2:22:28
Marathon men,"IAAF World Athletics Championships, DOHA 2019",46,Andrew Epperson,USA,2:23:11
Marathon men,"IAAF World Athletics Championships, DOHA 2019",47,Munyaradzi Jari,ZIM,2:23:34
Marathon men,"IAAF World Athletics Championships, DOHA 2019",48,Dmitrijs Serjogins,LAT,2:24:00  PB
Marathon men,"IAAF World Athletics Championships, DOHA 2019",49,Andrey Petrov,UZB,2:24:54
Marathon men,"IAAF World Athletics Championships, DOHA 2019",50,Ihor Porozov,UKR,2:26:11
Marathon men,"IAAF World Athletics Championships, DOHA 2019",51,Vagner da Silva Noronha,BRA,2:26:11
Marathon men,"IAAF World Athletics Championships, DOHA 2019",52,Isaac Mpofu,ZIM,2:29:24
Marathon men,"IAAF World Athletics Championships, DOHA 2019",53,Uladzislau Pramau,BLR,2:31:04
Marathon men,"IAAF World Athletics Championships, DOHA 2019",54,Ser-Od BAT-OCHIR,MGL,2:36:01
