event,event_name,position,athelete,country,mark
Javelin Throw men,9th IAAF World Championships in Athletics,1,Sergey Makarov,RUS,85.44
Javelin Throw men,9th IAAF World Championships in Athletics,2,Andrus Värnik,EST,85.17
Javelin Throw men,9th IAAF World Championships in Athletics,3,Boris Henry,GER,84.74
Javelin Throw men,9th IAAF World Championships in Athletics,4,Jan Zelezný,CZE,84.09
Javelin Throw men,9th IAAF World Championships in Athletics,5,Aki Parviainen,FIN,83.05
Javelin Throw men,9th IAAF World Championships in Athletics,6,Christian Nicolay,GER,81.77
Javelin Throw men,9th IAAF World Championships in Athletics,7,Miroslav Guzdek,CZE,81.40
Javelin Throw men,9th IAAF World Championships in Athletics,8,Peter Blank,GER,80.34
Javelin Throw men,9th IAAF World Championships in Athletics,9,Steve Backley,GBR,80.13
Javelin Throw men,9th IAAF World Championships in Athletics,10,Rongxiang Li,CHN,78.24
Javelin Throw men,9th IAAF World Championships in Athletics,11,Andreas Thorkildsen,NOR,77.75
Javelin Throw men,9th IAAF World Championships in Athletics,12,Aleksandr Ivanov,RUS,77.32
