event,event_name,position,athelete,country,mark
Marathon men,7th IAAF World Championships in Athletics,1,Abel Antón,ESP,2:13:36
Marathon men,7th IAAF World Championships in Athletics,2,Vincenzo Massimo Modica,ITA,2:14:03
Marathon men,7th IAAF World Championships in Athletics,3,Nobuyuki Sato,JPN,2:14:07
Marathon men,7th IAAF World Championships in Athletics,4,Luís Novo,POR,2:14:27  SB
Marathon men,7th IAAF World Championships in Athletics,5,Danilo Goffi,ITA,2:14:50
Marathon men,7th IAAF World Championships in Athletics,6,Atsushi Fujita,JPN,2:15:45
Marathon men,7th IAAF World Championships in Athletics,7,Koji Shimizu,JPN,2:15:50
Marathon men,7th IAAF World Championships in Athletics,8,Martín Fiz,ESP,2:16:17
Marathon men,7th IAAF World Championships in Athletics,9,Simon Biwott,KEN,2:16:20
Marathon men,7th IAAF World Championships in Athletics,10,Daniele Caimmi,ITA,2:16:23
Marathon men,7th IAAF World Championships in Athletics,11,Gezahegne Abera,ETH,2:16:42
Marathon men,7th IAAF World Championships in Athletics,12,Gemechu Kebede,ETH,2:16:44
Marathon men,7th IAAF World Championships in Athletics,13,Ambesse Tolosa,ETH,2:16:45
Marathon men,7th IAAF World Championships in Athletics,14,El Mostafa Damaoui,MAR,2:16:49
Marathon men,7th IAAF World Championships in Athletics,15,Gert Thys,RSA,2:17:13
Marathon men,7th IAAF World Championships in Athletics,16,Simon Mphulanyane,RSA,2:17:38
Marathon men,7th IAAF World Championships in Athletics,17,Makhosonke Fika,RSA,2:17:47
Marathon men,7th IAAF World Championships in Athletics,18,Akira Manai,JPN,2:17:56
Marathon men,7th IAAF World Championships in Athletics,19,Jean-Pierre Monciaux,FRA,2:18:07
Marathon men,7th IAAF World Championships in Athletics,20,Roberto Barbi,ITA,2:18:13
Marathon men,7th IAAF World Championships in Athletics,21,Jae-young Hyung,KOR,2:18:19
Marathon men,7th IAAF World Championships in Athletics,22,Nikólaos Poliás,GRE,2:18:27
Marathon men,7th IAAF World Championships in Athletics,23,Mohamed Ouaadi,FRA,2:18:45
Marathon men,7th IAAF World Championships in Athletics,24,Rodney DeHaven,USA,2:19:06  SB
Marathon men,7th IAAF World Championships in Athletics,25,Giovanni Ruggiero,ITA,2:19:34
Marathon men,7th IAAF World Championships in Athletics,26,Eddy Hellebuyck,USA,2:20:18
Marathon men,7th IAAF World Championships in Athletics,27,Bruce Deacon,CAN,2:20:25
Marathon men,7th IAAF World Championships in Athletics,28,Alfred Shemweta,SWE,2:20:27
Marathon men,7th IAAF World Championships in Athletics,29,Steve Moneghetti,AUS,2:20:32
Marathon men,7th IAAF World Championships in Athletics,30,Belaye Wolashe,ETH,2:21:04
Marathon men,7th IAAF World Championships in Athletics,31,Dube Jillo,ETH,2:23:04
Marathon men,7th IAAF World Championships in Athletics,32,Anders Szalkai,SWE,2:23:18
Marathon men,7th IAAF World Championships in Athletics,33,Azzeddine Sakhri,ALG,2:23:39
Marathon men,7th IAAF World Championships in Athletics,34,Jonathan Hume,USA,2:23:50
Marathon men,7th IAAF World Championships in Athletics,35,Valeriu Vlas,MDA,2:24:22
Marathon men,7th IAAF World Championships in Athletics,36,Tadayuki Ojima,JPN,2:24:29
Marathon men,7th IAAF World Championships in Athletics,37,John Monyatso,RSA,2:25:03
Marathon men,7th IAAF World Championships in Athletics,38,Juan Camacho,MEX,2:25:18
Marathon men,7th IAAF World Championships in Athletics,39,Antonio Carlos Zeferino,CPV,2:26:03
Marathon men,7th IAAF World Championships in Athletics,40,Alejandro Gómez,ESP,2:26:40
Marathon men,7th IAAF World Championships in Athletics,41,Faustino REYNOSO,MEX,2:26:57
Marathon men,7th IAAF World Championships in Athletics,42,Alejandro Cruz,MEX,2:27:31
Marathon men,7th IAAF World Championships in Athletics,43,Rachid Aït Bensalem,MAR,2:27:51
Marathon men,7th IAAF World Championships in Athletics,44,Mohamed Guennani,FRA,2:28:59
Marathon men,7th IAAF World Championships in Athletics,45,Vicente Chura,PER,2:29:27
Marathon men,7th IAAF World Championships in Athletics,46,Abner Chipu,RSA,2:29:51
Marathon men,7th IAAF World Championships in Athletics,47,Steve Swift,USA,2:30:04
Marathon men,7th IAAF World Championships in Athletics,48,Patrick Carroll,AUS,2:31:26
Marathon men,7th IAAF World Championships in Athletics,49,Willy Kalombo Mwenze,COD,2:31:55
Marathon men,7th IAAF World Championships in Athletics,50,Francisco Javier Cortés,ESP,2:32:06
Marathon men,7th IAAF World Championships in Athletics,51,Sergey Zabavski,TJK,2:32:22
Marathon men,7th IAAF World Championships in Athletics,52,Andrei Gordeev,BLR,2:33:09
Marathon men,7th IAAF World Championships in Athletics,53,Mpakeletsa Sephali,LES,2:33:21
Marathon men,7th IAAF World Championships in Athletics,54,William Ramirez,COL,2:36:18
Marathon men,7th IAAF World Championships in Athletics,55,Wodage Zvadya,ISR,2:36:19
Marathon men,7th IAAF World Championships in Athletics,56,Luke Magongo,SWZ,2:38:26
Marathon men,7th IAAF World Championships in Athletics,57,Andrew Smith,GUY,2:39:45
Marathon men,7th IAAF World Championships in Athletics,58,Lwan Thu,MYA,2:45:34
Marathon men,7th IAAF World Championships in Athletics,59,Georges Richmond,PYF,2:45:36
Marathon men,7th IAAF World Championships in Athletics,60,Trpe Martinovski,MKD,2:48:36
Marathon men,7th IAAF World Championships in Athletics,61,Sean Quilty,AUS,2:48:58
Marathon men,7th IAAF World Championships in Athletics,62,Omar Moussa Bouh,DJI,2:52:33
Marathon men,7th IAAF World Championships in Athletics,63,Daviano Aviles,MEX,2:53:24
Marathon men,7th IAAF World Championships in Athletics,64,Richard Rodriguez,ARU,2:53:51
Marathon men,7th IAAF World Championships in Athletics,65,To Rithya,CAM,2:59:20
