event,event_name,position,athelete,country,mark
5000 Metres men,6th IAAF World Championships In Athletics,1,Daniel Komen,KEN,13:07.38
5000 Metres men,6th IAAF World Championships In Athletics,2,Khalid Boulami,MAR,13:09.34
5000 Metres men,6th IAAF World Championships In Athletics,3,Tom Mongare Nyariki,KEN,13:11.09
5000 Metres men,6th IAAF World Championships In Athletics,4,Ismaïl Sghyr,MAR,13:17.45
5000 Metres men,6th IAAF World Championships In Athletics,5,Dieter Baumann,GER,13:17.64
5000 Metres men,6th IAAF World Championships In Athletics,6,Bob Kennedy,USA,13:19.45
5000 Metres men,6th IAAF World Championships In Athletics,7,El Hassan Lahssini,MAR,13:20.52
5000 Metres men,6th IAAF World Championships In Athletics,8,Enrique Molina,ESP,13:24.54
5000 Metres men,6th IAAF World Championships In Athletics,9,Manuel Pancorbo,ESP,13:25.78
5000 Metres men,6th IAAF World Championships In Athletics,10,Fita Bayisa,ETH,13:25.98
5000 Metres men,6th IAAF World Championships In Athletics,11,Abdellah Béhar,FRA,13:29.10
5000 Metres men,6th IAAF World Championships In Athletics,12,Worku Bikila,ETH,13:30.02
5000 Metres men,6th IAAF World Championships In Athletics,13,Paul Bitok,KEN,13:30.25
5000 Metres men,6th IAAF World Championships In Athletics,14,Dionisio Castro,POR,13:31.74
5000 Metres men,6th IAAF World Championships In Athletics,15,Pablo Olmedo,MEX,14:05.59
