event,event_name,position,athelete,country,mark
Hammer Throw women,10th IAAF World Championships in Athletics,1,Yipsi Moreno,CUB,73.08
Hammer Throw women,10th IAAF World Championships in Athletics,2,Tatyana Beloborodova,RUS,72.46
Hammer Throw women,10th IAAF World Championships in Athletics,3,Manuela Montebrun,FRA,71.41
Hammer Throw women,10th IAAF World Championships in Athletics,4,Wenxiu Zhang,CHN,69.82
Hammer Throw women,10th IAAF World Championships in Athletics,5,Iryna Syekachova,UKR,69.65
Hammer Throw women,10th IAAF World Championships in Athletics,6,Kamila Skolimowska,POL,68.96
Hammer Throw women,10th IAAF World Championships in Athletics,7,Candice Scott,TTO,66.55
Hammer Throw women,10th IAAF World Championships in Athletics,8,Clarissa Claretti,ITA,64.76
Hammer Throw women,10th IAAF World Championships in Athletics,9,Erin Gilreath,USA,64.54
Hammer Throw women,10th IAAF World Championships in Athletics,10,Mihaela Melinte,ROU,64.31
Hammer Throw women,10th IAAF World Championships in Athletics,11,Susanne Keil,GER,63.25
