event,event_name,position,athelete,country,mark
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",1,Massimo STANO,ITA,2:23:14  CR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",2,Masatora KAWANO,JPN,2:23:15  AR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",3,Perseus KARLSTRÖM,SWE,2:23:44  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",4,Brian Daniel PINTADO,ECU,2:24:37  AR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",5,Xianghong HE,CHN,2:24:45  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",6,Evan DUNFEE,CAN,2:25:02  AR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",7,Caio BONFIM,BRA,2:25:14  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",8,Eider ARÉVALO,COL,2:25:21  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",9,Tomohiro NODA,JPN,2:25:29  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",10,Miguel Ángel LÓPEZ,ESP,2:25:58  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",11,Ricardo ORTIZ,MEX,2:27:11  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",12,Ever Jair PALMA OLIVARES,MEX,2:27:55  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",13,Aleksi OJALA,FIN,2:28:22  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",14,Aurelien QUINION,FRA,2:28:46  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",15,Yangben ZHAXI,CHN,2:28:56  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",16,César Augusto RODRÍGUEZ,PER,2:29:24  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",17,Hao XU,CHN,2:29:55  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",18,Rhydian COWLEY,AUS,2:30:34  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",19,Dawid TOMALA,POL,2:30:47  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",20,Wayne SNYMAN,RSA,2:31:15  AR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",21,Miroslav ÚRADNÍK,SVK,2:31:16  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",22,José Luis DOCTOR,MEX,2:32:43
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",23,Vít HLAVÁČ,CZE,2:32:50  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",24,Andrés CHOCHO,ECU,2:33:28
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",25,Brendan BOYCE,IRL,2:33:31  SB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",26,Daisuke MATSUNAGA,JPN,2:33:56
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",27,Marius ŽIŪKAS,LTU,2:34:16  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",28,Diego PINZON,COL,2:34:26  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",29,Alexandros PAPAMICHAIL,GRE,2:34:48  NR
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",30,Érick Bernabé BARRONDO,GUA,2:35:01
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",31,Dominik ČERNÝ,SVK,2:35:39  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",32,Álvaro LÓPEZ,ESP,2:36:20
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",33,Artur MASTIANICA,LTU,2:36:25  PB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",34,Karl JUNGHANNß,GER,2:38:50
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",35,Georgiy SHEIKO,KAZ,2:39:47
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",36,Nick CHRISTIE,USA,2:41:08  SB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",37,Arnis RUMBENIEKS,LAT,2:42:47
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",38,Marius Iulian COCIORAN,ROU,2:43:27
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",39,Rui COELHO,POR,2:44:55  SB
35 Kilometres Race Walk men,"World Athletics Championships, Oregon 2022",40,Carl DOHMANN,GER,2:45:44
